,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,oe_constraint,potential_issue,deck_risk,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
3562,0.050582462802046334,0.15964974104317534,0.5092138839571887,-0.04574377395957888,-0.032306633040832755,-0.02916147943754319,-0.00938745015004984,-0.00252181958587789,0.0028329269374786654,0.0061554385437032925,-0.012746965753108295,-0.0451243085313366,0.15095270037813258,0.13780433098530154,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3563,-0.06755349584727229,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17112549861014792,0.14866605920223971,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3564,0.009689246346512966,0.15964974104317534,1.0030679814315973,-0.04371828996183379,-0.04046406084313395,-0.03169250776217682,0.014737922716774434,0.0026833880514286527,0.004021215669168765,0.00579369180540544,-0.01035364014248228,-0.0451243085313366,0.11691110336160665,0.10114599825313521,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3565,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04557498362643345,-0.04137969049441265,-0.03981404919946276,-0.03678910822101074,-0.034166177126963695,-0.03447085146093554,-0.03388714271865119,-0.05056151040099934,-0.0451243085313366,0.17805989800240318,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3566,-0.04108155862484972,0.15964974104317534,-0.09100878835786193,-0.04346510446211565,-0.0372177375340549,-0.03452948456561232,-0.03172575836007231,-0.029621948237251634,-0.025091858257238676,-0.024954780949911937,-0.03668022185936845,-0.0451243085313366,0.16734309894164504,0.15817007139206057,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3567,-0.05234200953289514,0.15964974104317534,-0.09100878835786193,-0.04270554796296124,-0.03796688906691929,-0.037533342357485205,-0.03321497890740715,-0.030778661045541975,-0.030524035316393416,-0.029546181859076974,-0.0438601986912465,-0.0451243085313366,0.17805989800240318,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3568,-0.057873459101759554,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03410851123580805,-0.033257331349021285,-0.03387670709509048,-0.033469742635999826,-0.051040175523124544,-0.0451243085313366,0.1622998993836412,0.14391405310732924,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3569,-0.07268984187550352,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034193236112595525,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3571,-0.07209718656455377,-0.5353854578566702,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,1
3572,-0.0703192206317045,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.1471703007096297,0.13373118290394972,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3573,-0.0703192206317045,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.1471703007096297,0.13373118290394972,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3575,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03984186269753566,-0.03678910822101074,-0.034248799470413004,-0.03468304587730876,-0.03416540944041877,-0.05008284527887414,-0.0451243085313366,0.17995109783665464,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3576,0.0077137286433471034,-0.882903057306593,-0.0834110330121018,-0.011985707330493986,-0.008167305870757795,-0.006493478508132092,-0.01653570877725703,0.008797441466677608,0.0036392657196969475,0.003567558031264816,0.014536946208028282,-0.0451243085313366,0.17995109783665464,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3578,-0.03614276436693506,7.805036928941477,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05008284527887414,-0.0451243085313366,0.17805989800240318,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3579,-0.07209718656455377,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3581,-0.07229473833487035,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.16860389883114602,0.15613349735138468,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3582,0.23430560919647161,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03529988767367591,-0.030117682297947496,-0.029335746584703316,-0.026735687969224434,-0.030936240393866013,-0.0451243085313366,0.1793206978919042,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3583,-0.05471263077669417,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03367044306626783,-0.03298549054632291,-0.031911448994101387,-0.03620155673724325,-0.0451243085313366,0.17995109783665464,0.16495865152764694,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3584,-0.051354250681312205,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03468304587730876,-0.03416540944041877,-0.051040175523124544,-0.0451243085313366,0.1755382982234013,0.1602066454327365,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3586,-0.06538042637378984,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03619342000207681,-0.033835687753166456,-0.03430109592783695,-0.03369235601341389,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3587,-0.07288739364582011,0.15964974104317534,-0.09100878835786193,-0.04515300779356989,-0.04104673425758403,-0.039508100720660896,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1692342987758965,0.15884892940561923,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3588,-0.07189963479423718,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3589,-0.07229473833487035,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3590,-0.07229473833487035,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3591,-0.07130697948328743,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05008284527887414,-0.0451243085313366,0.13456230181462012,0.12558488674124607,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3593,-0.0717020830239206,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1692342987758965,0.15884892940561923,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3595,-0.06656573699568935,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17049509866539747,0.1568123553649433,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3596,-0.07091187594265425,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.1507026332429156,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3597,-0.07229473833487035,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.13897510142787345,0.12558488674124607,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3598,-0.07229473833487035,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.11691110336160665,0.10114599825313521,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3600,-0.0442423869499151,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03649126411154378,-0.034166177126963695,-0.03459816811075947,-0.03405410275171174,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.1622432194734124,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3601,-0.0717020830239206,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17616869816815175,0.15749121337850197,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3603,-0.07150453125360401,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1793206978919042,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3604,-0.0701216688613879,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03649126411154378,-0.03408355478351439,-0.03455572922748482,-0.03405410275171174,-0.051040175523124544,-0.0451243085313366,0.1660822990521441,0.15206034927003287,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,1
3605,-0.07150453125360401,-0.5353854578566702,-0.0894892372887099,-0.04574377395957888,-0.04137969049441265,-0.039786235701389866,-0.03678910822101074,-0.033918310096615764,-0.03442841257766089,-0.03397062273518146,-0.05056151040099934,-0.0451243085313366,0.13077990214611723,0.11132886845651474,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3606,-0.06044163211587518,0.15964974104317534,-0.07277417552803761,-0.0396673219663436,-0.03621886882356904,-0.03436260357717494,-0.030236537812737482,-0.029291458863454394,-0.02823233561956251,-0.027960061545001778,-0.041945538202745686,-0.0451243085313366,0.1793206978919042,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3607,-0.02705538293237209,0.15964974104317534,-0.08493058408125383,-0.028020788979309312,-0.03272282833686853,-0.034028841600300175,-0.022790435076063324,-0.01978988936678372,-0.021993819778189486,-0.020892086812105297,-0.041466873080620484,-0.0451243085313366,0.17049509866539747,0.15884892940561923,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3608,-0.07130697948328743,-0.882903057306593,-0.07885237980464571,-0.04405587062812463,-0.04063053896154826,-0.03931340623415062,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.17679909811290226,0.15817007139206057,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3610,-0.04345217986864875,0.15964974104317534,-0.09100878835786193,-0.03705107180258952,-0.03288930645528284,-0.03127530529108337,-0.02964084959380355,-0.027308522620670947,-0.02683185247149918,-0.025956541148275218,-0.029500245027490404,-0.0451243085313366,0.1755382982234013,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3611,-0.07288739364582011,-1.230420656756516,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,-6.124048349668145,0.10114599825313521,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3612,0.2429978870904014,-0.882903057306593,-0.03630494986838897,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.028449473155935684,-0.0236731395089013,-0.024837224957590796,-0.025066087638618968,-0.028064249661114794,-0.0451243085313366,0.17616869816815175,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3613,-0.07249229010518694,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1755382982234013,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3614,-0.01895576034939205,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03649126411154378,-0.03408355478351439,-0.0342586570445623,-0.03235667574892951,-0.04003087771424487,-0.0451243085313366,0.16103909949414028,0.15952778741917786,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3618,-0.07150453125360401,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.15095270037813258,0.13373118290394972,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3619,-0.07229473833487035,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3620,-0.07268984187550352,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3621,-0.07150453125360401,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17616869816815175,0.15749121337850197,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3624,-0.06676328876600594,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17112549861014792,0.15817007139206057,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3626,-0.06992411709107133,0.8546849399430209,-0.08796968621955788,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03649126411154378,-0.03400093244006507,-0.03442841257766089,-0.03394279606300471,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.16903179960899875,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3628,-0.0701216688613879,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.17175589855489842,0.16360093550052968,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3629,-0.07150453125360401,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.03391496939082795,-0.05056151040099934,-0.0451243085313366,0.17175589855489842,0.16360093550052968,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3630,-0.07189963479423718,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03500204356420894,-0.03375306540971714,-0.03387670709509048,-0.03366452934123713,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3631,-0.07249229010518694,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.152843900212384,0.14730834317512242,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3632,-0.06715839230663911,-0.882903057306593,-0.09100878835786193,-0.03291570864052662,-0.03263958927766138,-0.03397321460415438,-0.03649126411154378,-0.03193537385383232,-0.03349475714561866,-0.03341408929164631,-0.038594882347869265,-0.0451243085313366,0.13960550137262392,0.10997115242939746,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
3633,-0.07288739364582011,0.15964974104317534,-0.060617766974821394,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.1793206978919042,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3634,-0.03831583384041751,0.33340854076813675,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.17616869816815175,0.15749121337850197,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3635,-0.008880620063246147,-0.882903057306593,-0.0894892372887099,-0.035616353970853415,-0.026479898896331903,-0.026519197120617972,-0.019514149871926696,-0.016402373285362003,-0.016901153785231916,-0.016634605969061352,-0.00030167257785301485,-0.0451243085313366,0.17995109783665464,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3636,-0.06676328876600594,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05008284527887414,-0.0451243085313366,0.1749078982786508,0.16631636755476423,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3637,0.4707750782654254,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.15095270037813258,0.1507026332429156,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3638,-0.04009379977326678,0.15964974104317534,-0.07125462445888558,-0.021437965986637757,-0.029476505027789483,-0.031859388750614205,-0.02874731726540265,-0.026317054499279225,-0.02670453582167524,-0.02645742124745686,-0.03476556137086764,-0.0451243085313366,0.1793206978919042,0.1676740835818815,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3639,-0.057873459101759554,0.15964974104317534,-0.0834110330121018,-0.04278994312953395,-0.03730097659326206,-0.03522482201743475,-0.03291713479794018,-0.025490831064786123,-0.025728441506358373,-0.021559926944347482,-0.03715888698149365,-0.0451243085313366,0.17742949805765273,0.16088550344629513,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3640,-0.07249229010518694,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05008284527887414,-0.0451243085313366,0.17364709838914985,0.16360093550052968,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3642,-0.0717020830239206,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05008284527887414,-0.0451243085313366,0.1793206978919042,0.16495865152764694,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3643,-0.027252934702688674,0.15964974104317534,-0.08189148194294978,-0.028864740645036434,-0.024815117712188802,-0.023181577351870323,-0.018620617543525796,-0.01136241033495408,-0.013421165356710911,-0.012071031732073072,0.020280927673530718,-0.0451243085313366,0.17679909811290226,0.16699522556832283,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3644,10.72865075195417,0.15964974104317534,0.34662191955792176,4.03763196549453,3.985975711125369,3.8050682974016805,3.8217813299235384,3.3922650280593794,3.9015658167294207,3.640791878255278,4.57860888567184,-0.0451243085313366,0.15158310032288305,0.15138149125647427,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3646,-0.07268984187550352,0.15964974104317534,-0.09100878835786193,-0.04557498362643345,-0.041296451435205495,-0.03973060870524407,-0.03678910822101074,-0.034166177126963695,-0.034640606994034116,-0.03413758276824201,-0.051040175523124544,-0.0451243085313366,0.17995109783665464,0.1622432194734124,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3647,-0.030413763027754056,0.15964974104317534,-0.06821552232058153,-0.029708692310763556,-0.024232444297738718,-0.021846529444371265,-0.019216305762459727,-0.016732862659159242,-0.01486408738804889,-0.013712805390501782,-0.015618956485859514,-0.0451243085313366,0.17175589855489842,0.16292207748697105,-0.0240849828538751,0.018819969800248457,1,1,0,0,1,1
3648,-0.07268984187550352,-0.5353854578566702,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,0.15221350026763353,0.14051976303953606,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3649,-0.07229473833487035,0.33340854076813675,-0.09100878835786193,-0.04557498362643345,-0.04137969049441265,-0.03981404919946276,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.16103909949414028,0.14595062714800516,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3651,10.152392237940687,-0.882903057306593,-0.09100878835786193,1.9797402237855146,0.9574057809322405,0.6276542775539208,-0.02130121452872849,-0.021772825609567167,-0.02173918647854161,-0.01997380663027229,-0.022320268195612357,-0.0451243085313366,0.1793206978919042,0.16292207748697105,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3652,-0.07229473833487035,0.8546849399430209,-0.09100878835786193,-0.045490588459860745,-0.04121321237599834,-0.03959154121487959,-0.03678910822101074,-0.03408355478351439,-0.03447085146093554,-0.03405410275171174,-0.04864684991249853,-0.0451243085313366,0.1654518991073936,0.1507026332429156,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3653,-0.07091187594265425,0.15964974104317534,-0.09100878835786193,-0.04270554796296124,-0.038466323422162225,-0.03686581840373567,-0.03529988767367591,-0.03234848557107887,-0.03192451846445675,-0.03113230217315217,-0.049125515034623736,-0.0451243085313366,0.1793206978919042,0.16835294159544015,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3654,-0.06360246044094056,0.15964974104317534,-0.06973507338973356,-0.044393451294415485,-0.039631670251062394,-0.03795054482857866,-0.03589557589260984,-0.03243110791452818,-0.03247622394702715,-0.03199492901063166,-0.0433815335691213,-0.0451243085313366,0.15851749971513834,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3655,-0.07051677240202107,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.05056151040099934,-0.0451243085313366,-6.124048349668145,-6.619548335977356,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3656,0.09364874873106215,0.8546849399430209,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.1629302993283917,0.15477578132426742,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3658,-0.06794859938790546,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.034248799470413004,-0.034640606994034116,-0.03410975609606525,-0.051040175523124544,-0.0451243085313366,0.17742949805765273,0.16156436145985378,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3661,-0.04206931747643265,0.15964974104317534,0.07462227817970898,-0.022197522485792168,-0.015908538377023215,-0.013919682493595606,-0.00849391782164894,-0.008801117688025465,-0.005654849717450617,-0.015020658982809399,-0.013704295997358703,-0.0451243085313366,0.1692342987758965,0.15952778741917786,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3662,-0.0717020830239206,-0.882903057306593,-0.08645013515040585,-0.04422466096127006,-0.039964626487891015,-0.03828430680545342,-0.03678910822101074,-0.0334225760359199,-0.03332500161252008,-0.03291320919246467,-0.04960418015674894,-0.0451243085313366,0.17364709838914985,0.16427979351408833,-0.05060851544042094,0.018819969800248457,1,1,1,0,1,1
3663,-0.07071432417233767,-0.882903057306593,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03678910822101074,-0.03433142181386231,-0.03472548476058341,-0.034221062784772285,-0.051040175523124544,-0.0451243085313366,0.16797349888639554,0.1540969233107088,-0.05060851544042094,0.018819969800248457,1,0,1,0,1,1
3665,-0.06162694273777469,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.041462929553619805,-0.03986967619560856,-0.03589557589260984,-0.033835687753166456,-0.0342586570445623,-0.03377583602994416,-0.04577485917974731,-0.0451243085313366,0.17679909811290226,0.1656375095412056,-0.05060851544042094,0.018819969800248457,1,0,0,0,1,1
3666,-0.07189963479423718,0.15964974104317534,-0.09100878835786193,-0.04574377395957888,-0.04142131002401623,-0.03973060870524407,-0.03619342000207681,-0.03408355478351439,-0.03455572922748482,-0.03397062273518146,-0.05056151040099934,-0.0451243085313366,0.16419109921789266,0.14391405310732924,-0.05060851544042094,0.018819969800248457,1,1,0,0,1,1
